Date,Close
2011-09-13,219.52999877929688
2011-09-14,222.57000732421875
2011-09-15,226.77999877929688
2011-09-16,239.3000030517578
2011-09-19,241.69000244140625
2011-09-20,233.25
2011-09-21,231.8699951171875
2011-09-22,223.22999572753906
2011-09-23,223.61000061035156
2011-09-26,229.85000610351562
2011-09-27,224.2100067138672
2011-09-28,229.7100067138672
2011-09-29,222.44000244140625
2011-09-30,216.22999572753906
2011-10-03,211.97999572753906
2011-10-04,212.5
2011-10-05,219.5
2011-10-06,221.50999450683594
2011-10-07,224.74000549316406
2011-10-10,231.32000732421875
2011-10-11,235.47999572753906
2011-10-12,236.80999755859375
2011-10-13,236.14999389648438
2011-10-14,246.7100067138672
2011-10-17,242.3300018310547
2011-10-18,243.8800048828125
2011-10-19,231.52999877929688
2011-10-20,233.61000061035156
2011-10-21,234.77999877929688
2011-10-24,237.61000061035156
2011-10-25,227.14999389648438
2011-10-26,198.39999389648438
2011-10-27,206.77999877929688
2011-10-28,217.32000732421875
2011-10-31,213.50999450683594
2011-11-01,212.10000610351562
2011-11-02,215.6199951171875
2011-11-03,218.2899932861328
2011-11-04,216.47999572753906
2011-11-07,217.0
2011-11-08,217.99000549316406
2011-11-09,211.22000122070312
2011-11-10,210.7899932861328
2011-11-11,217.38999938964844
2011-11-14,218.92999267578125
2011-11-15,217.8300018310547
2011-11-16,211.99000549316406
2011-11-17,204.52000427246094
2011-11-18,197.13999938964844
2011-11-21,189.25
2011-11-22,192.33999633789062
2011-11-23,188.99000549316406
2011-11-25,182.39999389648438
2011-11-28,194.14999389648438
2011-11-29,188.38999938964844
2011-11-30,192.2899932861328
2011-12-01,197.1300048828125
2011-12-02,196.02999877929688
2011-12-05,196.24000549316406
2011-12-06,191.99000549316406
2011-12-07,195.32000732421875
2011-12-08,190.47999572753906
2011-12-09,193.02999877929688
2011-12-12,189.52000427246094
2011-12-13,180.50999450683594
2011-12-14,180.2100067138672
2011-12-15,181.25999450683594
2011-12-16,181.25999450683594
2011-12-19,179.3300018310547
2011-12-20,182.52000427246094
2011-12-21,174.35000610351562
2011-12-22,179.02999877929688
2011-12-23,177.27999877929688
2011-12-27,176.27000427246094
2011-12-28,173.88999938964844
2011-12-29,173.86000061035156
2011-12-30,173.10000610351562
2012-01-03,179.02999877929688
2012-01-04,177.50999450683594
2012-01-05,177.61000061035156
2012-01-06,182.61000061035156
2012-01-09,178.55999755859375
2012-01-10,179.33999633789062
2012-01-11,178.89999389648438
2012-01-12,175.92999267578125
2012-01-13,178.4199981689453
2012-01-17,181.66000366210938
2012-01-18,189.44000244140625
2012-01-19,194.4499969482422
2012-01-20,190.92999267578125
2012-01-23,186.08999633789062
2012-01-24,187.0
2012-01-25,187.8000030517578
2012-01-26,193.32000732421875
2012-01-27,195.3699951171875
2012-01-30,192.14999389648438
2012-01-31,194.44000244140625
2012-02-01,179.4600067138672
2012-02-02,181.72000122070312
2012-02-03,187.67999267578125
2012-02-06,183.13999938964844
2012-02-07,184.19000244140625
2012-02-08,185.47999572753906
2012-02-09,184.97999572753906
2012-02-10,185.5399932861328
2012-02-13,191.58999633789062
2012-02-14,191.3000030517578
2012-02-15,184.47000122070312
2012-02-16,179.92999267578125
2012-02-17,182.5
2012-02-21,182.25999450683594
2012-02-22,180.5800018310547
2012-02-23,178.88999938964844
2012-02-24,179.1300048828125
2012-02-27,178.52999877929688
2012-02-28,183.8000030517578
2012-02-29,179.69000244140625
2012-03-01,180.0399932861328
2012-03-02,179.3000030517578
2012-03-05,180.25999450683594
2012-03-06,181.08999633789062
2012-03-07,183.77000427246094
2012-03-08,187.63999938964844
2012-03-09,184.32000732421875
2012-03-12,183.38999938964844
2012-03-13,184.58999633789062
2012-03-14,182.25999450683594
2012-03-15,184.42999267578125
2012-03-16,185.0500030517578
2012-03-19,185.52000427246094
2012-03-20,192.3300018310547
2012-03-21,191.72999572753906
2012-03-22,192.39999389648438
2012-03-23,195.0399932861328
2012-03-26,202.8699951171875
2012-03-27,205.44000244140625
2012-03-28,201.16000366210938
2012-03-29,204.61000061035156
2012-03-30,202.50999450683594
2012-04-02,198.0500030517578
2012-04-03,199.66000366210938
2012-04-04,193.99000549316406
2012-04-05,194.38999938964844
2012-04-09,191.8699951171875
2012-04-10,186.97999572753906
2012-04-11,187.97000122070312
2012-04-12,190.69000244140625
2012-04-13,188.4600067138672
2012-04-16,185.5
2012-04-17,188.38999938964844
2012-04-18,191.07000732421875
2012-04-19,191.10000610351562
2012-04-20,189.97999572753906
2012-04-23,188.24000549316406
2012-04-24,190.3300018310547
2012-04-25,194.4199981689453
2012-04-26,195.99000549316406
2012-04-27,226.85000610351562
2012-04-30,231.89999389648438
2012-05-01,230.0399932861328
2012-05-02,230.25
2012-05-03,229.4499969482422
2012-05-04,223.99000549316406
2012-05-07,225.16000366210938
2012-05-08,223.89999389648438
2012-05-09,222.97999572753906
2012-05-10,226.69000244140625
2012-05-11,227.67999267578125
2012-05-14,222.92999267578125
2012-05-15,224.38999938964844
2012-05-16,224.05999755859375
2012-05-17,218.36000061035156
2012-05-18,213.85000610351562
2012-05-21,218.11000061035156
2012-05-22,215.3300018310547
2012-05-23,217.27999877929688
2012-05-24,215.24000549316406
2012-05-25,212.88999938964844
2012-05-29,214.75
2012-05-30,209.22999572753906
2012-05-31,212.91000366210938
2012-06-01,208.22000122070312
2012-06-04,214.57000732421875
2012-06-05,213.2100067138672
2012-06-06,217.63999938964844
2012-06-07,218.8000030517578
2012-06-08,218.47999572753906
2012-06-11,216.5
2012-06-12,216.4199981689453
2012-06-13,214.72999572753906
2012-06-14,214.4499969482422
2012-06-15,218.35000610351562
2012-06-18,222.66000366210938
2012-06-19,224.02999877929688
2012-06-20,223.02000427246094
2012-06-21,220.57000732421875
2012-06-22,222.16000366210938
2012-06-25,220.07000732421875
2012-06-26,225.61000061035156
2012-06-27,225.6199951171875
2012-06-28,221.30999755859375
2012-06-29,228.35000610351562
2012-07-02,229.32000732421875
2012-07-03,229.52999877929688
2012-07-05,227.05999755859375
2012-07-06,225.0500030517578
2012-07-09,225.0500030517578
2012-07-10,219.5
2012-07-11,218.3699951171875
2012-07-12,215.36000061035156
2012-07-13,218.38999938964844
2012-07-16,216.00999450683594
2012-07-17,216.92999267578125
2012-07-18,217.47000122070312
2012-07-19,226.1699981689453
2012-07-20,228.2899932861328
2012-07-23,226.00999450683594
2012-07-24,223.0399932861328
2012-07-25,217.0500030517578
2012-07-26,220.00999450683594
2012-07-27,237.32000732421875
2012-07-30,236.08999633789062
2012-07-31,233.3000030517578
2012-08-01,232.08999633789062
2012-08-02,230.80999755859375
2012-08-03,234.97000122070312
2012-08-06,233.99000549316406
2012-08-07,236.55999755859375
2012-08-08,234.3800048828125
2012-08-09,234.05999755859375
2012-08-10,232.75
2012-08-13,232.44000244140625
2012-08-14,233.19000244140625
2012-08-15,237.4199981689453
2012-08-16,241.5500030517578
2012-08-17,241.1699981689453
2012-08-20,240.35000610351562
2012-08-21,239.4499969482422
2012-08-22,243.10000610351562
2012-08-23,241.1999969482422
2012-08-24,245.74000549316406
2012-08-27,243.9199981689453
2012-08-28,246.11000061035156
2012-08-29,247.1199951171875
2012-08-30,246.22000122070312
2012-08-31,248.27000427246094
2012-09-04,247.8800048828125
2012-09-05,246.22000122070312
2012-09-06,251.3800048828125
2012-09-07,259.1400146484375
2012-09-10,257.0899963378906
2012-09-11,255.6699981689453
2012-09-12,255.6300048828125
2012-09-13,260.239990234375
2012-09-14,261.2699890136719
2012-09-17,258.0
2012-09-18,258.75
2012-09-19,261.67999267578125
2012-09-20,260.80999755859375
2012-09-21,257.4700012207031
2012-09-24,254.8000030517578
2012-09-25,252.4600067138672
2012-09-26,249.6699981689453
2012-09-27,256.5899963378906
2012-09-28,254.32000732421875
2012-10-01,252.00999450683594
2012-10-02,250.60000610351562
2012-10-03,255.9199981689453
2012-10-04,260.4700012207031
2012-10-05,258.510009765625
2012-10-08,259.05999755859375
2012-10-09,250.9600067138672
2012-10-10,244.99000549316406
2012-10-11,244.22000122070312
2012-10-12,242.36000061035156
2012-10-15,244.17999267578125
2012-10-16,243.94000244140625
2012-10-17,247.49000549316406
2012-10-18,244.85000610351562
2012-10-19,240.0
2012-10-22,233.77999877929688
2012-10-23,234.30999755859375
2012-10-24,228.49000549316406
2012-10-25,222.9199981689453
2012-10-26,238.24000549316406
2012-10-31,232.88999938964844
2012-11-01,232.13999938964844
2012-11-02,232.4199981689453
2012-11-05,234.3300018310547
2012-11-06,237.55999755859375
2012-11-07,232.05999755859375
2012-11-08,227.35000610351562
2012-11-09,226.30999755859375
2012-11-12,226.47000122070312
2012-11-13,226.60000610351562
2012-11-14,222.9499969482422
2012-11-15,220.60000610351562
2012-11-16,225.22999572753906
2012-11-19,229.7100067138672
2012-11-20,233.77999877929688
2012-11-21,238.02999877929688
2012-11-23,239.8800048828125
2012-11-26,243.6199951171875
2012-11-27,243.39999389648438
2012-11-28,247.11000061035156
2012-11-29,251.27000427246094
2012-11-30,252.0500030517578
2012-12-03,250.3300018310547
2012-12-04,252.49000549316406
2012-12-05,253.9600067138672
2012-12-06,253.3699951171875
2012-12-07,253.27000427246094
2012-12-10,247.77000427246094
2012-12-11,250.69000244140625
2012-12-12,251.75999450683594
2012-12-13,251.25
2012-12-14,249.19000244140625
2012-12-17,253.86000061035156
2012-12-18,260.3999938964844
2012-12-19,257.989990234375
2012-12-20,261.5
2012-12-21,256.9200134277344
2012-12-24,258.6199951171875
2012-12-26,248.6300048828125
2012-12-27,248.30999755859375
2012-12-28,245.17999267578125
2012-12-31,250.8699951171875
2013-01-02,257.30999755859375
2013-01-03,258.4800109863281
2013-01-04,259.1499938964844
2013-01-07,268.4599914550781
2013-01-08,266.3800048828125
2013-01-09,266.3500061035156
2013-01-10,265.3399963378906
2013-01-11,267.94000244140625
2013-01-14,272.7300109863281
2013-01-15,271.8999938964844
2013-01-16,268.92999267578125
2013-01-17,270.4800109863281
2013-01-18,272.1199951171875
2013-01-22,270.19000244140625
2013-01-23,268.1099853515625
2013-01-24,273.4599914550781
2013-01-25,283.989990234375
2013-01-28,276.0400085449219
2013-01-29,260.3500061035156
2013-01-30,272.760009765625
2013-01-31,265.5
2013-02-01,265.0
2013-02-04,259.9800109863281
2013-02-05,266.8900146484375
2013-02-06,262.2200012207031
2013-02-07,260.2300109863281
2013-02-08,261.95001220703125
2013-02-11,257.2099914550781
2013-02-12,258.70001220703125
2013-02-13,269.4700012207031
2013-02-14,269.239990234375
2013-02-15,265.0899963378906
2013-02-19,269.75
2013-02-20,266.4100036621094
2013-02-21,265.94000244140625
2013-02-22,265.4200134277344
2013-02-25,259.8699951171875
2013-02-26,259.3599853515625
2013-02-27,263.25
2013-02-28,264.2699890136719
2013-03-01,265.739990234375
2013-03-04,273.1099853515625
2013-03-05,275.5899963378906
2013-03-06,273.7900085449219
2013-03-07,273.8800048828125
2013-03-08,274.19000244140625
2013-03-11,271.239990234375
2013-03-12,274.1300048828125
2013-03-13,275.1000061035156
2013-03-14,265.739990234375
2013-03-15,261.82000732421875
2013-03-18,257.8900146484375
2013-03-19,256.4100036621094
2013-03-20,257.2799987792969
2013-03-21,253.38999938964844
2013-03-22,257.75
2013-03-25,256.0199890136719
2013-03-26,260.30999755859375
2013-03-27,265.29998779296875
2013-03-28,266.489990234375
2013-04-01,261.6099853515625
2013-04-02,263.32000732421875
2013-04-03,259.0299987792969
2013-04-04,259.0799865722656
2013-04-05,255.47999572753906
2013-04-08,258.95001220703125
2013-04-09,261.1400146484375
2013-04-10,264.7699890136719
2013-04-11,269.8500061035156
2013-04-12,272.8699951171875
2013-04-15,267.7200012207031
2013-04-16,272.3399963378906
2013-04-17,267.3999938964844
2013-04-18,259.4200134277344
2013-04-19,260.32000732421875
2013-04-22,263.54998779296875
2013-04-23,268.8999938964844
2013-04-24,268.7799987792969
2013-04-25,274.70001220703125
2013-04-26,254.80999755859375
2013-04-29,249.74000549316406
2013-04-30,253.80999755859375
2013-05-01,248.22999572753906
2013-05-02,252.5500030517578
2013-05-03,258.04998779296875
2013-05-06,255.72000122070312
2013-05-07,257.7300109863281
2013-05-08,258.67999267578125
2013-05-09,260.1600036621094
2013-05-10,263.6300048828125
2013-05-13,264.510009765625
2013-05-14,268.3299865722656
2013-05-15,266.55999755859375
2013-05-16,264.1199951171875
2013-05-17,269.8999938964844
2013-05-20,267.6300048828125
2013-05-21,268.8599853515625
2013-05-22,262.9599914550781
2013-05-23,261.79998779296875
2013-05-24,261.739990234375
2013-05-28,267.2900085449219
2013-05-29,265.5299987792969
2013-05-30,266.8299865722656
2013-05-31,269.20001220703125
2013-06-03,266.8800048828125
2013-06-04,265.70001220703125
2013-06-05,267.1700134277344
2013-06-06,267.8299865722656
2013-06-07,276.8699951171875
2013-06-10,281.07000732421875
2013-06-11,274.7799987792969
2013-06-12,271.6700134277344
2013-06-13,275.7900085449219
2013-06-14,273.989990234375
2013-06-17,278.05999755859375
2013-06-18,281.760009765625
2013-06-19,278.1600036621094
2013-06-20,273.44000244140625
2013-06-21,273.3599853515625
2013-06-24,270.6099853515625
2013-06-25,272.0899963378906
2013-06-26,277.57000732421875
2013-06-27,277.54998779296875
2013-06-28,277.69000244140625
2013-07-01,282.1000061035156
2013-07-02,283.7300109863281
2013-07-03,284.0299987792969
2013-07-05,285.8800048828125
2013-07-08,290.5899963378906
2013-07-09,291.5299987792969
2013-07-10,292.3299865722656
2013-07-11,299.6600036621094
2013-07-12,307.54998779296875
2013-07-15,306.57000732421875
2013-07-16,306.8699951171875
2013-07-17,308.69000244140625
2013-07-18,304.1099853515625
2013-07-19,305.2300109863281
2013-07-22,303.4800109863281
2013-07-23,301.05999755859375
2013-07-24,298.94000244140625
2013-07-25,303.3999938964844
2013-07-26,312.010009765625
2013-07-29,306.1000061035156
2013-07-30,302.4100036621094
2013-07-31,301.2200012207031
2013-08-01,305.57000732421875
2013-08-02,304.2099914550781
2013-08-05,300.989990234375
2013-08-06,300.75
2013-08-07,296.9100036621094
2013-08-08,295.739990234375
2013-08-09,297.260009765625
2013-08-12,296.69000244140625
2013-08-13,293.9700012207031
2013-08-14,291.3399963378906
2013-08-15,286.4700012207031
2013-08-16,284.82000732421875
2013-08-19,285.57000732421875
2013-08-20,287.0899963378906
2013-08-21,284.57000732421875
2013-08-22,289.7300109863281
2013-08-23,290.010009765625
2013-08-26,286.2099914550781
2013-08-27,280.92999267578125
2013-08-28,281.5799865722656
2013-08-29,283.9800109863281
2013-08-30,280.9800109863281
2013-09-03,288.79998779296875
2013-09-04,293.6400146484375
2013-09-05,294.1000061035156
2013-09-06,295.8599853515625
2013-09-09,299.7099914550781
2013-09-10,300.3599853515625
2013-09-11,299.6400146484375
2013-09-12,298.8599853515625
2013-09-13,297.9200134277344
2013-09-16,296.05999755859375
2013-09-17,304.1700134277344
2013-09-18,312.0299987792969
2013-09-19,312.05999755859375
2013-09-20,316.3399963378906
2013-09-23,311.489990234375
2013-09-24,314.1300048828125
2013-09-25,312.6499938964844
2013-09-26,318.1199951171875
2013-09-27,316.010009765625
2013-09-30,312.6400146484375
2013-10-01,320.95001220703125
2013-10-02,320.510009765625
2013-10-03,314.760009765625
2013-10-04,319.0400085449219
2013-10-07,310.0299987792969
2013-10-08,303.2300109863281
2013-10-09,298.2300109863281
2013-10-10,305.1700134277344
2013-10-11,310.8900146484375
2013-10-14,310.70001220703125
2013-10-15,306.3999938964844
2013-10-16,310.489990234375
2013-10-17,310.7699890136719
2013-10-18,328.92999267578125
2013-10-21,326.44000244140625
2013-10-22,332.5400085449219
2013-10-23,326.760009765625
2013-10-24,332.2099914550781
2013-10-25,363.3900146484375
2013-10-28,358.1600036621094
2013-10-29,362.70001220703125
2013-10-30,361.0799865722656
2013-10-31,364.0299987792969
2013-11-01,359.0
2013-11-04,358.739990234375
2013-11-05,358.8900146484375
2013-11-06,356.17999267578125
2013-11-07,343.55999755859375
2013-11-08,350.30999755859375
2013-11-11,354.3800048828125
2013-11-12,349.5299987792969
2013-11-13,356.2200012207031
2013-11-14,367.3999938964844
2013-11-15,369.1700134277344
2013-11-18,366.17999267578125
2013-11-19,364.94000244140625
2013-11-20,362.57000732421875
2013-11-21,368.9200134277344
2013-11-22,372.30999755859375
2013-11-25,376.6400146484375
2013-11-26,381.3699951171875
2013-11-27,386.7099914550781
2013-11-29,393.6199951171875
2013-12-02,392.29998779296875
2013-12-03,384.6600036621094
2013-12-04,385.9599914550781
2013-12-05,384.489990234375
2013-12-06,386.95001220703125
2013-12-09,384.8900146484375
2013-12-10,387.7799987792969
2013-12-11,382.19000244140625
2013-12-12,381.25
2013-12-13,384.239990234375
2013-12-16,388.9700012207031
2013-12-17,387.6499938964844
2013-12-18,395.9599914550781
2013-12-19,395.19000244140625
2013-12-20,402.20001220703125
2013-12-23,402.9200134277344
2013-12-24,399.20001220703125
2013-12-26,404.3900146484375
2013-12-27,398.0799865722656
2013-12-30,393.3699951171875
2013-12-31,398.7900085449219
2014-01-02,397.9700012207031
2014-01-03,396.44000244140625
2014-01-06,393.6300048828125
2014-01-07,398.0299987792969
2014-01-08,401.9200134277344
2014-01-09,401.010009765625
2014-01-10,397.6600036621094
2014-01-13,390.9800109863281
2014-01-14,397.5400085449219
2014-01-15,395.8699951171875
2014-01-16,395.79998779296875
2014-01-17,399.6099853515625
2014-01-21,407.04998779296875
2014-01-22,404.5400085449219
2014-01-23,399.8699951171875
2014-01-24,387.6000061035156
2014-01-27,386.2799987792969
2014-01-28,394.42999267578125
2014-01-29,384.20001220703125
2014-01-30,403.010009765625
2014-01-31,358.69000244140625
2014-02-03,346.1499938964844
2014-02-04,347.95001220703125
2014-02-05,346.45001220703125
2014-02-06,354.5899963378906
2014-02-07,361.0799865722656
2014-02-10,360.8699951171875
2014-02-11,361.7900085449219
2014-02-12,349.25
2014-02-13,357.20001220703125
2014-02-14,357.3500061035156
2014-02-18,353.6499938964844
2014-02-19,347.3800048828125
2014-02-20,349.79998779296875
2014-02-21,346.760009765625
2014-02-24,351.7799987792969
2014-02-25,358.32000732421875
2014-02-26,359.79998779296875
2014-02-27,360.1300048828125
2014-02-28,362.1000061035156
2014-03-03,359.7799987792969
2014-03-04,363.8999938964844
2014-03-05,372.3699951171875
2014-03-06,372.1600036621094
2014-03-07,372.05999755859375
2014-03-10,370.5299987792969
2014-03-11,368.82000732421875
2014-03-12,370.6400146484375
2014-03-13,371.510009765625
2014-03-14,373.739990234375
2014-03-17,375.0400085449219
2014-03-18,378.7699890136719
2014-03-19,373.2300109863281
2014-03-20,368.9700012207031
2014-03-21,360.6199951171875
2014-03-24,351.8500061035156
2014-03-25,354.7099914550781
2014-03-26,343.4100036621094
2014-03-27,338.4700012207031
2014-03-28,338.2900085449219
2014-03-31,336.3699951171875
2014-04-01,342.989990234375
2014-04-02,341.9599914550781
2014-04-03,333.6199951171875
2014-04-04,323.0
2014-04-07,317.760009765625
2014-04-08,327.07000732421875
2014-04-09,331.80999755859375
2014-04-10,317.1099853515625
2014-04-11,311.7300109863281
2014-04-14,315.9100036621094
2014-04-15,316.0799865722656
2014-04-16,323.67999267578125
2014-04-17,324.9100036621094
2014-04-21,330.8699951171875
2014-04-22,329.32000732421875
2014-04-23,324.5799865722656
2014-04-24,337.1499938964844
2014-04-25,303.8299865722656
2014-04-28,296.5799865722656
2014-04-29,300.3800048828125
2014-04-30,304.1300048828125
2014-05-01,307.8900146484375
2014-05-02,308.010009765625
2014-05-05,310.04998779296875
2014-05-06,297.3800048828125
2014-05-07,292.7099914550781
2014-05-08,288.32000732421875
2014-05-09,292.239990234375
2014-05-12,302.8599853515625
2014-05-13,304.6400146484375
2014-05-14,297.6199951171875
2014-05-15,295.19000244140625
2014-05-16,297.70001220703125
2014-05-19,296.760009765625
2014-05-20,301.19000244140625
2014-05-21,305.010009765625
2014-05-22,304.9100036621094
2014-05-23,312.239990234375
2014-05-27,310.82000732421875
2014-05-28,310.1600036621094
2014-05-29,313.7799987792969
2014-05-30,312.54998779296875
2014-06-02,308.8399963378906
2014-06-03,307.19000244140625
2014-06-04,306.7799987792969
2014-06-05,323.57000732421875
2014-06-06,329.6700134277344
2014-06-09,327.5
2014-06-10,332.4100036621094
2014-06-11,335.20001220703125
2014-06-12,325.9100036621094
2014-06-13,326.2699890136719
2014-06-16,327.6199951171875
2014-06-17,325.6199951171875
2014-06-18,334.3800048828125
2014-06-19,327.0
2014-06-20,324.20001220703125
2014-06-23,327.239990234375
2014-06-24,324.1600036621094
2014-06-25,327.44000244140625
2014-06-26,325.69000244140625
2014-06-27,324.57000732421875
2014-06-30,324.7799987792969
2014-07-01,332.3900146484375
2014-07-02,332.8500061035156
2014-07-03,337.489990234375
2014-07-07,333.54998779296875
2014-07-08,323.80999755859375
2014-07-09,329.9700012207031
2014-07-10,327.9200134277344
2014-07-11,346.20001220703125
2014-07-14,355.32000732421875
2014-07-15,354.44000244140625
2014-07-16,355.8999938964844
2014-07-17,352.45001220703125
2014-07-18,358.6600036621094
2014-07-21,359.760009765625
2014-07-22,360.8399963378906
2014-07-23,358.1400146484375
2014-07-24,358.6099853515625
2014-07-25,324.010009765625
2014-07-28,320.4100036621094
2014-07-29,320.0
2014-07-30,322.510009765625
2014-07-31,312.989990234375
2014-08-01,307.05999755859375
2014-08-04,313.6499938964844
2014-08-05,312.32000732421875
2014-08-06,313.8900146484375
2014-08-07,311.45001220703125
2014-08-08,316.79998779296875
2014-08-11,318.3299865722656
2014-08-12,319.32000732421875
2014-08-13,326.2799987792969
2014-08-14,333.2099914550781
2014-08-15,333.6300048828125
2014-08-18,334.5299987792969
2014-08-19,335.1300048828125
2014-08-20,335.7799987792969
2014-08-21,332.9100036621094
2014-08-22,331.5899963378906
2014-08-25,334.0199890136719
2014-08-26,341.8299865722656
2014-08-27,343.17999267578125
2014-08-28,340.0199890136719
2014-08-29,339.0400085449219
2014-09-02,342.3800048828125
2014-09-03,339.0
2014-09-04,345.95001220703125
2014-09-05,346.3800048828125
2014-09-08,342.3399963378906
2014-09-09,329.75
2014-09-10,331.3299865722656
2014-09-11,330.5199890136719
2014-09-12,331.19000244140625
2014-09-15,323.8900146484375
2014-09-16,327.760009765625
2014-09-17,324.0
2014-09-18,325.0
2014-09-19,331.32000732421875
2014-09-22,324.5
2014-09-23,323.6300048828125
2014-09-24,328.2099914550781
2014-09-25,321.92999267578125
2014-09-26,323.2099914550781
2014-09-29,321.82000732421875
2014-09-30,322.44000244140625
2014-10-01,317.4599914550781
2014-10-02,318.4100036621094
2014-10-03,322.739990234375
2014-10-06,322.20001220703125
2014-10-07,316.9800109863281
